GameUID,PitchNo,PitchUID,PlayID,Date,Time,UTCDate,UTCTime,LocalDateTime,UTCDateTime,PitcherTeam,BatterTeam,PitchCall,PlayResult,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ,1B_Name,1B_Id,2B_Name,2B_Id,3B_Name,3B_Id,SS_Name,SS_Id,LF_Name,LF_Id,CF_Name,CF_Id,RF_Name,RF_Id,FHC
535d879f-3c6e-4817-b1ed-253c73f800b6,1,e504ac00-c833-11ee-b29a-4dec34496138,cb66c95a-86df-440b-a98c-2035f4a6adab,2024-02-10,11:46:10.04,2024-02-10,16:46:10.04,2024-02-10T11:46:10.0420864-05:00,2024-02-10T16:46:10.0420864Z,CEN_COL,CEN_COL,InPlay,Single,NoShift,91.66969,68.04409,144.23644,44.79364,77.1529,-52.16721,147.31924,-38.77554,261.96793,-137.94738,320.44516,-4.71872,259.14405,133.84641,,,,,,,,,,,,,,,true
535d879f-3c6e-4817-b1ed-253c73f800b6,2,faa5ef10-c833-11ee-b29a-4dec34496138,d0116747-a80c-4259-ad81-37e4f572b9e7,2024-02-10,11:46:46.29,2024-02-10,16:46:46.29,2024-02-10T11:46:46.2941952-05:00,2024-02-10T16:46:46.2941952Z,CEN_COL,CEN_COL,StrikeCalled,Undefined,NoShift,67.44237,61.21992,140.4589,24.70026,88.10738,-57.79984,144.12306,-31.51048,260.18938,-133.35137,314.78556,-5.2772,256.33144,129.17298,,,,,,,,,,,,,,,true
535d879f-3c6e-4817-b1ed-253c73f800b6,3,0ddb6240-c834-11ee-b29a-4dec34496138,2acd8ca5-bd26-4cbd-9e5b-666f2c2e9983,2024-02-10,11:47:18.48,2024-02-10,16:47:18.48,2024-02-10T11:47:18.4861952-05:00,2024-02-10T16:47:18.4861952Z,CEN_COL,CEN_COL,StrikeCalled,Undefined,NoShift,67.51871,59.02821,143.46193,28.84152,85.72228,-56.11418,146.34734,-33.62964,262.26785,-134.08939,319.64119,-4.42588,258.79616,128.13022,,,,,,,,,,,,,,,true
535d879f-3c6e-4817-b1ed-253c73f800b6,4,1aecdf90-c834-11ee-b29a-4dec34496138,7d256934-ff37-47f6-b573-6803ef5e7136,2024-02-10,11:47:40.42,2024-02-10,16:47:40.42,2024-02-10T11:47:40.4215040-05:00,2024-02-10T16:47:40.4215040Z,CEN_COL,CEN_COL,FoulBall,Undefined,NoShift,68.11498,61.10392,139.15104,24.70258,86.05401,-57.90288,150.27081,-33.80363,262.36426,-134.36585,316.17763,-4.42398,254.01816,129.24882,,,,,,,,,,,,,,,true
535d879f-3c6e-4817-b1ed-253c73f800b6,5,23615520-c834-11ee-b29a-4dec34496138,,,,,,,,CEN_COL,CEN_COL,BallCalled,Undefined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
535d879f-3c6e-4817-b1ed-253c73f800b6,6,2c07d730-c834-11ee-b29a-4dec34496138,d246d659-1bf7-4ed4-bae8-2bf672980943,2024-02-10,11:48:09.13,2024-02-10,16:48:09.13,2024-02-10T11:48:09.1363584-05:00,2024-02-10T16:48:09.1363584Z,CEN_COL,CEN_COL,BallCalled,Undefined,NoShift,68.87651,60.08677,138.7729,27.46744,87.13559,-58.11588,148.44044,-30.15294,262.17916,-133.46607,316.71676,-2.92125,253.71528,128.24182,,,,,,,,,,,,,,,true
535d879f-3c6e-4817-b1ed-253c73f800b6,7,3873c5b0-c834-11ee-b29a-4dec34496138,3d447504-2a16-4439-88ea-ac1e586786d1,2024-02-10,11:48:29.93,2024-02-10,16:48:29.93,2024-02-10T11:48:29.9309824-05:00,2024-02-10T16:48:29.9309824Z,CEN_COL,CEN_COL,StrikeSwinging,Undefined,LeftInfieldShift,66.36123,61.22891,147.24249,-29.88621,88.60597,-58.54577,,,263.2441,-136.14175,321.79534,-3.95838,248.93762,128.25314,,,,,,,,,,,,,,,true
535d879f-3c6e-4817-b1ed-253c73f800b6,8,4ed2da80-c834-11ee-b29a-4dec34496138,af70c483-b2e8-4bf3-968f-23703a059493,2024-02-10,11:49:07.58,2024-02-10,16:49:07.58,2024-02-10T11:49:07.5837696-05:00,2024-02-10T16:49:07.5837696Z,CEN_COL,CEN_COL,InPlay,Double,NoShift,68.36164,61.62933,140.21601,26.3138,86.69694,-57.3795,148.40909,-32.20715,263.97716,-135.85491,318.31273,-5.90254,257.20695,125.34506,,,,,,,,,,,,,,,true
535d879f-3c6e-4817-b1ed-253c73f800b6,9,6f539fb0-c834-11ee-b29a-4dec34496138,87bd886f-ddf3-47d9-9efe-0a581e0a5c60,2024-02-10,11:50:01.95,2024-02-10,16:50:01.95,2024-02-10T11:50:01.9582208-05:00,2024-02-10T16:50:01.9582208Z,CEN_COL,CEN_COL,StrikeCalled,Undefined,NoShift,81.61779,61.158,143.57213,43.37143,78.54488,-55.08249,145.1093,-36.99558,263.16298,-130.28443,317.79627,-4.01634,258.41765,132.67725,,,,,,,,,,,,,,,true
535d879f-3c6e-4817-b1ed-253c73f800b6,10,7c817ea0-c834-11ee-b29a-4dec34496138,7dfe2bc8-b33a-4221-a8dc-7ce2a5398339,2024-02-10,11:50:24.09,2024-02-10,16:50:24.09,2024-02-10T11:50:24.0910080-05:00,2024-02-10T16:50:24.0910080Z,CEN_COL,CEN_COL,BallCalled,Undefined,NoShift,84.28606,64.02579,143.49858,45.19789,77.52704,-52.86375,145.40352,-39.51211,255.23042,-126.50298,316.35533,-2.81797,255.35138,129.84619,,,,,,,,,,,,,,,true
